Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51133020100,51,133,020100,Under 1,0.016143,100000,1614,98547,7697416,77,0.0129,1.6216
51133020100,51,133,020100,1-4,0.0063,98386,620,392303,7598869,77.2,0.0066,1.2937
51133020100,51,133,020100,5-14,0.001526,97766,149,976912,7206566,73.7,0.0003,1.2021
51133020100,51,133,020100,15-24,0.008878,97617,867,971833,6229654,63.8,0.0016,1.2037
51133020100,51,133,020100,25-34,0.022198,96750,2148,956761,5257821,54.3,0.01,1.2107
51133020100,51,133,020100,35-44,0.024707,94602,2337,934337,4301060,45.5,0.013,1.1267
51133020100,51,133,020100,45-54,0.035831,92265,3306,906121,3366723,36.5,0.0115,1.0143
51133020100,51,133,020100,55-64,0.070442,88959,6266,858259,2460602,27.7,0.016,0.9771
51133020100,51,133,020100,65-74,0.167071,82693,13816,757849,1602343,19.4,0.0253,0.9633
51133020100,51,133,020100,75-84,0.33374,68877,22987,573836,844494,12.3,0.0446,1.0314
51133020100,51,133,020100,85 and older,1,45890,45890,270658,270658,5.9,0.0393,1.3657
51133020200,51,133,020200,Under 1,0.003187,100000,319,99713,8004527,80,0.0032,1.5343
51133020200,51,133,020200,1-4,0.001484,99681,148,398429,7904814,79.3,0.0006,1.5169
51133020200,51,133,020200,5-14,0.001619,99533,161,994528,7506385,75.4,0.0003,1.5185
51133020200,51,133,020200,15-24,0.016722,99372,1662,985414,6511857,65.5,0.0101,1.5208
51133020200,51,133,020200,25-34,0.015163,97711,1482,969697,5526443,56.6,0.0116,1.4127
51133020200,51,133,020200,35-44,0.005179,96229,498,959798,4556745,47.4,0.0052,1.2962
51133020200,51,133,020200,45-54,0.014744,95731,1411,950249,3596948,37.6,0.0076,1.2834
51133020200,51,133,020200,55-64,0.073907,94319,6971,908337,2646699,28.1,0.0169,1.2777
51133020200,51,133,020200,65-74,0.122556,87348,10705,819957,1738362,19.9,0.0212,1.3027
51133020200,51,133,020200,75-84,0.39845,76643,30539,613739,918404,12,0.0606,1.4267
51133020200,51,133,020200,85 and older,1,46105,46105,304665,304665,6.6,0.0472,2.0631
51133020300,51,133,020300,Under 1,0.009277,100000,928,99165,7883234,78.8,0.0068,1.4061
51133020300,51,133,020300,1-4,0.001207,99072,120,396050,7784069,78.6,0.0003,1.3103
51133020300,51,133,020300,5-14,0.001449,98953,143,988810,7388019,74.7,0.0003,1.3117
51133020300,51,133,020300,15-24,0.003807,98809,376,986213,6399209,64.8,0.0039,1.3134
51133020300,51,133,020300,25-34,0.020651,98433,2033,974169,5412996,55,0.0112,1.2972
51133020300,51,133,020300,35-44,0.031949,96401,3080,948606,4438828,46,0.016,1.189
51133020300,51,133,020300,45-54,0.043927,93321,4099,912710,3490222,37.4,0.0112,1.0075
51133020300,51,133,020300,55-64,0.062637,89221,5589,864270,2577512,28.9,0.0114,0.9768
51133020300,51,133,020300,65-74,0.103485,83633,8655,793054,1713242,20.5,0.0136,0.9949
51133020300,51,133,020300,75-84,0.301965,74978,22641,636576,920188,12.3,0.0369,1.0785
51133020300,51,133,020300,85 and older,1,52337,52337,283612,283612,5.4,0.0492,1.4434
