Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51137110102,51,137,110102,Under 1,0.01468,100000,1468,98679,7507435,75.1,0.0075,1.0327
51137110102,51,137,110102,1-4,0.001209,98532,119,393890,7408756,75.2,0.0002,0.8711
51137110102,51,137,110102,5-14,0.001191,98413,117,983542,7014867,71.3,0.0012,0.872
51137110102,51,137,110102,15-24,0.010796,98296,1061,977650,6031324,61.4,0.0043,0.8694
51137110102,51,137,110102,25-34,0.015875,97234,1544,964626,5053674,52,0.0048,0.8438
51137110102,51,137,110102,35-44,0.025797,95691,2469,944566,4089047,42.7,0.0075,0.8247
51137110102,51,137,110102,45-54,0.041875,93222,3904,912705,3144482,33.7,0.0075,0.7923
51137110102,51,137,110102,55-64,0.102456,89319,9151,847430,2231777,25,0.0151,0.7929
51137110102,51,137,110102,65-74,0.155513,80167,12467,739339,1384347,17.3,0.0206,0.7999
51137110102,51,137,110102,75-84,0.40192,67700,27210,540953,645009,9.5,0.0582,0.8783
51137110102,51,137,110102,85 and older,1,40490,40490,104056,104056,2.6,0.1924,1.2706
51137110103,51,137,110103,Under 1,0.001983,100000,198,99822,8217150,82.2,0.002,1.3993
51137110103,51,137,110103,1-4,0.001405,99802,140,398926,8117328,81.3,0.0014,1.3922
51137110103,51,137,110103,5-14,0.001012,99661,101,996110,7718402,77.4,0.0001,1.3895
51137110103,51,137,110103,15-24,0.008216,99561,818,991516,6722292,67.5,0.0038,1.3909
51137110103,51,137,110103,25-34,0.010914,98743,1078,982038,5730776,58,0.0043,1.3812
51137110103,51,137,110103,35-44,0.014998,97665,1465,969326,4748738,48.6,0.0046,1.3769
51137110103,51,137,110103,45-54,0.043956,96200,4229,940859,3779412,39.3,0.0087,1.3826
51137110103,51,137,110103,55-64,0.054627,91972,5024,894596,2838552,30.9,0.0091,1.4087
51137110103,51,137,110103,65-74,0.110366,86948,9596,821495,1943957,22.4,0.0136,1.4668
51137110103,51,137,110103,75-84,0.316802,77351,24505,650989,1122462,14.5,0.037,1.6216
51137110103,51,137,110103,85 and older,1,52846,52846,471472,471472,8.9,0.0283,2.2503
51137110104,51,137,110104,Under 1,0.009719,100000,972,99125,7973727,79.7,0.0072,2.4065
51137110104,51,137,110104,1-4,0.001093,99028,108,395896,7874601,79.5,0.0004,2.3578
51137110104,51,137,110104,5-14,0.004897,98920,484,986777,7478705,75.6,0.0049,2.3603
51137110104,51,137,110104,15-24,0.011066,98435,1089,978908,6491929,66,0.0065,2.3455
51137110104,51,137,110104,25-34,0.03084,97346,3002,958451,5513021,56.6,0.0162,2.3365
51137110104,51,137,110104,35-44,0.017153,94344,1618,935348,4554570,48.3,0.0088,2.2409
51137110104,51,137,110104,45-54,0.023028,92726,2135,916581,3619222,39,0.0086,2.2458
51137110104,51,137,110104,55-64,0.09324,90590,8447,863671,2702641,29.8,0.0213,2.278
51137110104,51,137,110104,65-74,0.141119,82144,11592,763477,1838971,22.4,0.0309,2.4287
51137110104,51,137,110104,75-84,0.231696,70552,16347,623784,1075494,15.2,0.0723,2.7321
51137110104,51,137,110104,85 and older,1,54205,54205,451709,451709,8.3,0.0479,3.3273
51137110200,51,137,110200,Under 1,0.005331,100000,533,99520,7674173,76.7,0.0033,1.1107
51137110200,51,137,110200,1-4,0.001473,99467,147,397574,7574652,76.2,0.0004,1.0879
51137110200,51,137,110200,5-14,0.001909,99320,190,992255,7177078,72.3,0.0004,1.0891
51137110200,51,137,110200,15-24,0.002784,99131,276,989927,6184823,62.4,0.0028,1.0909
51137110200,51,137,110200,25-34,0.017118,98855,1692,980086,5194896,52.6,0.0075,1.0817
51137110200,51,137,110200,35-44,0.01067,97162,1037,966441,4214811,43.4,0.0056,1.0362
51137110200,51,137,110200,45-54,0.071389,96126,6862,926946,3248369,33.8,0.0177,1.0242
51137110200,51,137,110200,55-64,0.059172,89263,5282,866225,2321423,26,0.0146,0.9307
51137110200,51,137,110200,65-74,0.162818,83982,13674,771447,1455198,17.3,0.0319,0.9269
51137110200,51,137,110200,75-84,0.519481,70308,36524,520461,683751,9.7,0.0766,0.9548
51137110200,51,137,110200,85 and older,1,33784,33784,163291,163291,4.8,0.0522,1.2202
51137110300,51,137,110300,Under 1,0.001494,100000,149,99866,7855446,78.6,0.0015,1.3207
51137110300,51,137,110300,1-4,0.001989,99851,199,399005,7755581,77.7,0.002,1.3173
51137110300,51,137,110300,5-14,0.001623,99652,162,995711,7356576,73.8,0.0003,1.3109
51137110300,51,137,110300,15-24,0.007199,99490,716,991321,6360865,63.9,0.0042,1.3129
51137110300,51,137,110300,25-34,0.01608,98774,1588,979798,5369544,54.4,0.0059,1.2978
51137110300,51,137,110300,35-44,0.021856,97186,2124,961236,4389746,45.2,0.007,1.2842
51137110300,51,137,110300,45-54,0.043885,95062,4172,929757,3428509,36.1,0.0088,1.2795
51137110300,51,137,110300,55-64,0.086386,90890,7852,869640,2498753,27.5,0.0138,1.3042
51137110300,51,137,110300,65-74,0.166828,83038,13853,761116,1629113,19.6,0.0241,1.3781
51137110300,51,137,110300,75-84,0.388963,69185,26910,557299,867997,12.5,0.0537,1.5743
51137110300,51,137,110300,85 and older,1,42275,42275,310698,310698,7.3,0.0433,2.3369
