Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51191010100,51,191,010100,Under 1,0.010034,100000,1003,99097,7959845,79.6,0.0055,1.6728
51191010100,51,191,010100,1-4,0.002251,98997,223,395541,7860748,79.4,0.0023,1.6291
51191010100,51,191,010100,5-14,0.001137,98774,112,987176,7465207,75.6,0.0002,1.6229
51191010100,51,191,010100,15-24,0.004224,98661,417,984531,6478031,65.7,0.003,1.6247
51191010100,51,191,010100,25-34,0.005265,98245,517,979861,5493500,55.9,0.0038,1.621
51191010100,51,191,010100,35-44,0.02018,97728,1972,967415,4513638,46.2,0.0065,1.6178
51191010100,51,191,010100,45-54,0.034553,95755,3309,941011,3546224,37,0.0073,1.6275
51191010100,51,191,010100,55-64,0.089164,92447,8243,883253,2605213,28.2,0.0146,1.6667
51191010100,51,191,010100,65-74,0.175719,84204,14796,768057,1721960,20.4,0.0273,1.7838
51191010100,51,191,010100,75-84,0.369377,69408,25638,565888,953903,13.7,0.0531,2.073
51191010100,51,191,010100,85 and older,1,43770,43770,388015,388015,8.9,0.0391,3.073
51191010200,51,191,010200,Under 1,0.010971,100000,1097,99013,7832534,78.3,0.0086,1.6192
51191010200,51,191,010200,1-4,0.001632,98903,161,395289,7733521,78.2,0.0004,1.4858
51191010200,51,191,010200,5-14,0.001494,98741,148,986677,7338232,74.3,0.0003,1.488
51191010200,51,191,010200,15-24,0.009526,98594,939,981243,6351555,64.4,0.0014,1.4901
51191010200,51,191,010200,25-34,0.006059,97655,592,973589,5370312,55,0.0044,1.5019
51191010200,51,191,010200,35-44,0.028258,97063,2743,956917,4396723,45.3,0.0102,1.4946
51191010200,51,191,010200,45-54,0.04201,94320,3962,923391,3439806,36.5,0.0094,1.4746
51191010200,51,191,010200,55-64,0.08743,90358,7900,864080,2516415,27.8,0.0167,1.505
51191010200,51,191,010200,65-74,0.155452,82458,12818,760489,1652335,20,0.0236,1.584
51191010200,51,191,010200,75-84,0.420635,69640,29293,549933,891846,12.8,0.0703,1.8084
51191010200,51,191,010200,85 and older,1,40347,40347,341914,341914,8.5,0.037,2.6591
51191010300,51,191,010300,Under 1,0.02857,100000,2857,97429,7319439,73.2,0.0135,1.3636
51191010300,51,191,010300,1-4,0.003378,97143,328,387916,7222011,74.3,0.0035,0.9381
51191010300,51,191,010300,5-14,0.001494,96815,145,967426,6834095,70.6,0.0003,0.9067
51191010300,51,191,010300,15-24,0.005768,96670,558,963914,5866669,60.7,0.0034,0.9079
51191010300,51,191,010300,25-34,0.017825,96113,1713,952560,4902755,51,0.0077,0.8926
51191010300,51,191,010300,35-44,0.014635,94399,1382,937086,3950194,41.8,0.0058,0.8315
51191010300,51,191,010300,45-54,0.052308,93018,4866,905851,3013108,32.4,0.0099,0.8149
51191010300,51,191,010300,55-64,0.109248,88152,9630,833371,2107257,23.9,0.0167,0.8057
51191010300,51,191,010300,65-74,0.225564,78522,17712,696660,1273887,16.2,0.0339,0.8121
51191010300,51,191,010300,75-84,0.435879,60810,26506,475572,577226,9.5,0.0632,0.8343
51191010300,51,191,010300,85 and older,1,34304,34304,101654,101654,3,0.1343,1.1793
51191010401,51,191,010401,Under 1,0.004274,100000,427,99615,8068874,80.7,0.0056,1.269
51191010401,51,191,010401,1-4,0.00098,99573,98,398095,7969259,80,0.0004,1.191
51191010401,51,191,010401,5-14,0.00099,99475,99,994258,7571164,76.1,0.0002,1.1919
51191010401,51,191,010401,15-24,0.006911,99377,687,990331,6576906,66.2,0.0016,1.193
51191010401,51,191,010401,25-34,0.010247,98690,1011,981841,5586575,56.6,0.0019,1.1969
51191010401,51,191,010401,35-44,0.01188,97678,1160,970983,4604734,47.1,0.0017,1.205
51191010401,51,191,010401,45-54,0.025633,96518,2474,952810,3633751,37.6,0.0038,1.2173
51191010401,51,191,010401,55-64,0.053465,94044,5028,915299,2680941,28.5,0.0067,1.2424
51191010401,51,191,010401,65-74,0.119108,89016,10603,837147,1765641,19.8,0.016,1.3007
51191010401,51,191,010401,75-84,0.345235,78413,27071,648779,928495,11.8,0.0505,1.4447
51191010401,51,191,010401,85 and older,1,51342,51342,279716,279716,5.4,0.0692,2.0542
51191010402,51,191,010402,Under 1,0.005968,100000,597,99463,7670158,76.7,0.005,1.4748
51191010402,51,191,010402,1-4,0.001097,99403,109,397395,7570695,76.2,0.0003,1.4328
51191010402,51,191,010402,5-14,0.00112,99294,111,992385,7173301,72.2,0.0002,1.4342
51191010402,51,191,010402,15-24,0.014771,99183,1465,984504,6180915,62.3,0.0107,1.4358
51191010402,51,191,010402,25-34,0.014937,97718,1460,969881,5196411,53.2,0.0077,1.3126
51191010402,51,191,010402,35-44,0.024702,96258,2378,950695,4226530,43.9,0.0105,1.2765
