Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51163930100,51,163,930100,Under 1,0.008973,100000,897,99192,8055300,80.6,0.0054,1.417
51163930100,51,163,930100,1-4,0.001627,99103,161,396088,7956108,80.3,0.0003,1.3593
51163930100,51,163,930100,5-14,0.001472,98941,146,988686,7560020,76.4,0.0002,1.3613
51163930100,51,163,930100,15-24,0.001832,98796,181,987053,6571334,66.5,0.0018,1.3632
51163930100,51,163,930100,25-34,0.016007,98615,1579,978255,5584280,56.6,0.0063,1.361
51163930100,51,163,930100,35-44,0.006613,97036,642,967154,4606025,47.5,0.0034,1.3424
51163930100,51,163,930100,45-54,0.030098,96395,2901,949440,3638871,37.7,0.0064,1.3435
51163930100,51,163,930100,55-64,0.081326,93493,7603,896916,2689431,28.8,0.0134,1.3669
51163930100,51,163,930100,65-74,0.176817,85890,15187,782965,1792515,20.9,0.0249,1.4396
51163930100,51,163,930100,75-84,0.362229,70703,25611,578977,1009550,14.3,0.0497,1.6484
51163930100,51,163,930100,85 and older,1,45092,45092,430572,430572,9.5,0.0255,2.3231
51163930200,51,163,930200,Under 1,0.00359,100000,359,99677,8114911,81.1,0.0036,1.8806
51163930200,51,163,930200,1-4,0.001627,99641,162,398240,8015235,80.4,0.0004,1.864
51163930200,51,163,930200,5-14,0.001472,99479,146,994057,7616995,76.6,0.0003,1.8668
51163930200,51,163,930200,15-24,0.00755,99332,750,989575,6622938,66.7,0.0055,1.8694
51163930200,51,163,930200,25-34,0.017676,98582,1743,977112,5633364,57.1,0.0091,1.8522
51163930200,51,163,930200,35-44,0.022962,96840,2224,957281,4656252,48.1,0.0117,1.8196
51163930200,51,163,930200,45-54,0.046679,94616,4417,924080,3698970,39.1,0.0138,1.7853
51163930200,51,163,930200,55-64,0.056621,90200,5107,876462,2774890,30.8,0.0113,1.7996
51163930200,51,163,930200,65-74,0.141828,85093,12069,790583,1898428,22.3,0.0241,1.8793
51163930200,51,163,930200,75-84,0.278129,73024,20310,628690,1107846,15.2,0.0499,2.1151
51163930200,51,163,930200,85 and older,1,52714,52714,479156,479156,9.1,0.0334,2.763
51163930300,51,163,930300,Under 1,0.005169,100000,517,99535,8019309,80.2,0.0054,1.2953
51163930300,51,163,930300,1-4,0.001097,99483,109,397714,7919774,79.6,0.0003,1.2276
51163930300,51,163,930300,5-14,0.002814,99374,280,992341,7522060,75.7,0.0028,1.2287
51163930300,51,163,930300,15-24,0.016589,99094,1644,982724,6529719,65.9,0.0079,1.2156
51163930300,51,163,930300,25-34,0.007688,97450,749,970758,5546995,56.9,0.0045,1.1311
51163930300,51,163,930300,35-44,0.017439,96701,1686,958580,4576237,47.3,0.0068,1.1147
51163930300,51,163,930300,45-54,0.035651,95015,3387,933212,3617656,38.1,0.009,1.094
51163930300,51,163,930300,55-64,0.062148,91627,5694,887803,2684445,29.3,0.0107,1.0879
51163930300,51,163,930300,65-74,0.129763,85933,11151,803576,1796642,20.9,0.0198,1.122
51163930300,51,163,930300,75-84,0.371622,74782,27791,608868,993066,13.3,0.051,1.2203
51163930300,51,163,930300,85 and older,1,46991,46991,384199,384199,8.2,0.0243,1.6216
51163930400,51,163,930400,Under 1,0.002725,100000,273,99755,7896600,79,0.0027,1.5773
51163930400,51,163,930400,1-4,0.001887,99727,188,398533,7796846,78.2,0.0004,1.5666
51163930400,51,163,930400,5-14,0.001826,99539,182,994484,7398312,74.3,0.0003,1.5693
51163930400,51,163,930400,15-24,0.012702,99358,1262,987265,6403829,64.5,0.0065,1.572
51163930400,51,163,930400,25-34,0.023157,98095,2272,969596,5416564,55.2,0.0098,1.5417
51163930400,51,163,930400,35-44,0.014567,95824,1396,951259,4446968,46.4,0.0074,1.4907
51163930400,51,163,930400,45-54,0.036124,94428,3411,927224,3495709,37,0.0093,1.4795
51163930400,51,163,930400,55-64,0.081103,91017,7382,873260,2568484,28.2,0.0165,1.5015
51163930400,51,163,930400,65-74,0.16835,83635,14080,765951,1695225,20.3,0.0295,1.5697
51163930400,51,163,930400,75-84,0.349398,69555,24302,574039,929273,13.4,0.0503,1.7718
51163930400,51,163,930400,85 and older,1,45253,45253,355234,355234,7.8,0.0411,2.5356
