Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51840000100,51,840,000100,Under 1,0.010993,100000,1099,99011,7454711,74.5,0.0045,1.369
51840000100,51,840,000100,1-4,0.003953,98901,391,394821,7355700,74.4,0.0024,1.3421
51840000100,51,840,000100,5-14,0.001419,98510,140,984399,6960879,70.7,0.0014,1.3359
51840000100,51,840,000100,15-24,0.008018,98370,789,979757,5976480,60.8,0.0042,1.3345
51840000100,51,840,000100,25-34,0.011192,97581,1092,970352,4996724,51.2,0.0042,1.3246
51840000100,51,840,000100,35-44,0.024326,96489,2347,953156,4026371,41.7,0.0074,1.3248
51840000100,51,840,000100,45-54,0.054599,94142,5140,915719,3073216,32.6,0.0118,1.3272
51840000100,51,840,000100,55-64,0.110963,89002,9876,840639,2157496,24.2,0.0219,1.3553
51840000100,51,840,000100,65-74,0.290531,79126,22989,676317,1316857,16.6,0.051,1.4285
51840000100,51,840,000100,75-84,0.505667,56137,28387,419440,640540,11.4,0.0908,1.6311
51840000100,51,840,000100,85 and older,1,27751,27751,221100,221100,8,0.036,2.2825
51840000201,51,840,000201,Under 1,0.004682,100000,468,99579,8219666,82.2,0.0018,2.0388
51840000201,51,840,000201,1-4,0.000705,99532,70,397987,8120088,81.6,0.0002,2.0432
51840000201,51,840,000201,5-14,0.000787,99462,78,994225,7722101,77.6,0.0002,2.0446
51840000201,51,840,000201,15-24,0.002939,99383,292,992373,6727876,67.7,0.003,2.0462
51840000201,51,840,000201,25-34,0.01153,99091,1142,985200,5735503,57.9,0.0069,2.0436
51840000201,51,840,000201,35-44,0.009095,97949,891,975033,4750303,48.5,0.0066,2.0331
51840000201,51,840,000201,45-54,0.042791,97058,4153,949813,3775270,38.9,0.0127,2.0306
51840000201,51,840,000201,55-64,0.104966,92905,9752,880288,2825457,30.4,0.0232,2.0684
51840000201,51,840,000201,65-74,0.151206,83153,12573,768663,1945170,23.4,0.0296,2.1911
51840000201,51,840,000201,75-84,0.244193,70580,17235,619622,1176507,16.7,0.0493,2.468
51840000201,51,840,000201,85 and older,1,53345,53345,556886,556886,10.4,0.0285,3.106
51840000202,51,840,000202,Under 1,0.014619,100000,1462,98684,8277687,82.8,0.0081,1.5941
51840000202,51,840,000202,1-4,0.000711,98538,70,394012,8179003,83,0.0002,1.4639
51840000202,51,840,000202,5-14,0.003436,98468,338,982989,7784990,79.1,0.0035,1.4648
51840000202,51,840,000202,15-24,0.002078,98130,204,980277,6802002,69.3,0.0021,1.447
51840000202,51,840,000202,25-34,0.009528,97926,933,974593,5821724,59.5,0.0049,1.4437
51840000202,51,840,000202,35-44,0.014674,96993,1423,962811,4847132,50,0.0063,1.4317
51840000202,51,840,000202,45-54,0.020459,95569,1955,945919,3884321,40.6,0.0072,1.4237
51840000202,51,840,000202,55-64,0.058535,93614,5480,908744,2938402,31.4,0.0118,1.4287
51840000202,51,840,000202,65-74,0.109244,88135,9628,833205,2029658,23,0.021,1.4762
51840000202,51,840,000202,75-84,0.325521,78506,25555,657287,1196454,15.2,0.0525,1.5871
51840000202,51,840,000202,85 and older,1,52951,52951,539167,539167,10.2,0.0196,2.0343
51840000301,51,840,000301,Under 1,0.010167,100000,1017,99085,7285228,72.9,0.0053,1.328
51840000301,51,840,000301,1-4,0.001294,98983,128,395677,7186143,72.6,0.0004,1.2819
51840000301,51,840,000301,5-14,0.001329,98855,131,987895,6790466,68.7,0.0002,1.2833
51840000301,51,840,000301,15-24,0.001442,98724,142,986527,5802571,58.8,0.0014,1.2849
51840000301,51,840,000301,25-34,0.020279,98582,1999,975819,4816044,48.9,0.0071,1.2844
51840000301,51,840,000301,35-44,0.03801,96582,3671,947468,3840225,39.8,0.0126,1.2707
51840000301,51,840,000301,45-54,0.034546,92911,3210,913064,2892757,31.1,0.0096,1.2329
51840000301,51,840,000301,55-64,0.170068,89702,15255,820739,1979693,22.1,0.031,1.2486
51840000301,51,840,000301,65-74,0.313972,74446,23374,627592,1158954,15.6,0.0515,1.2936
51840000301,51,840,000301,75-84,0.579249,51072,29584,362804,531362,10.4,0.1021,1.4887
51840000301,51,840,000301,85 and older,1,21489,21489,168558,168558,7.8,0.0272,1.6764
51840000302,51,840,000302,Under 1,0.006588,100000,659,99407,7739927,77.4,0.001,1.2386
51840000302,51,840,000302,1-4,0.000955,99341,95,397175,7640520,76.9,0.0002,1.2444
51840000302,51,840,000302,5-14,0.001063,99246,106,991936,7243345,73,0.0002,1.2455
51840000302,51,840,000302,15-24,0.00784,99141,777,987522,6251410,63.1,0.001,1.2467
51840000302,51,840,000302,25-34,0.010096,98364,993,978671,5263888,53.5,0.0017,1.2552
51840000302,51,840,000302,35-44,0.018632,97371,1814,964634,4285217,44,0.0023,1.2652
51840000302,51,840,000302,45-54,0.046452,95556,4439,933370,3320583,34.7,0.006,1.2859
51840000302,51,840,000302,55-64,0.092686,91118,8445,868949,2387213,26.2,0.0137,1.3342
51840000302,51,840,000302,65-74,0.187093,82672,15467,749385,1518264,18.4,0.0289,1.4275
51840000302,51,840,000302,75-84,0.410484,67205,27587,534116,768879,11.4,0.0662,1.6558
51840000302,51,840,000302,85 and older,1,39618,39618,234763,234763,5.9,0.072,2.5268
