Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51820003100,51,820,003100,Under 1,0.010853,100000,1085,99023,6808600,68.1,0.0086,2.1619
51820003100,51,820,003100,1-4,0.001212,98915,120,395419,6709577,67.8,0.0005,2.103
51820003100,51,820,003100,5-14,0.012771,98795,1262,981639,6314158,63.9,0.0131,2.1053
51820003100,51,820,003100,15-24,0.009312,97533,908,970789,5332519,54.7,0.0027,1.9799
51820003100,51,820,003100,25-34,0.008803,96625,851,961995,4361730,45.1,0.0089,1.9939
51820003100,51,820,003100,35-44,0.04065,95774,3893,938276,3399735,35.5,0.0198,1.9785
51820003100,51,820,003100,45-54,0.144092,91881,13239,852613,2461459,26.8,0.0526,1.9556
51820003100,51,820,003100,55-64,0.148837,78642,11705,727892,1608846,20.5,0.0426,1.6654
51820003100,51,820,003100,65-74,0.389908,66937,26099,538872,880954,13.2,0.1094,1.7324
51820003100,51,820,003100,75-84,0.631313,40838,25781,279469,342082,8.4,0.1565,1.5203
51820003100,51,820,003100,85 and older,1,15056,15056,62612,62612,4.2,0.0796,1.3757
51820003200,51,820,003200,Under 1,0.009354,100000,935,99158,7442519,74.4,0.0016,1.2194
51820003200,51,820,003200,1-4,0.001266,99065,125,396008,7343361,74.1,0.0002,1.2245
51820003200,51,820,003200,5-14,0.00164,98939,162,988581,6947353,70.2,0.0003,1.226
51820003200,51,820,003200,15-24,0.010296,98777,1017,982685,5958772,60.3,0.0017,1.2279
51820003200,51,820,003200,25-34,0.015098,97760,1476,970220,4976087,50.9,0.0016,1.2371
51820003200,51,820,003200,35-44,0.026664,96284,2567,950004,4005867,41.6,0.0037,1.2537
51820003200,51,820,003200,45-54,0.060122,93717,5634,908995,3055863,32.6,0.0072,1.2801
51820003200,51,820,003200,55-64,0.12489,88082,11001,825820,2146868,24.4,0.0153,1.3433
51820003200,51,820,003200,65-74,0.23114,77082,17817,681733,1321048,17.1,0.0342,1.4852
51820003200,51,820,003200,75-84,0.454746,59265,26950,457897,639315,10.8,0.0877,1.7996
51820003200,51,820,003200,85 and older,1,32314,32314,181418,181418,5.6,0.0896,2.825
51820003300,51,820,003300,Under 1,0.00966,100000,966,99131,7598650,76,0.0041,1.6372
51820003300,51,820,003300,1-4,0.001723,99034,171,395795,7499519,75.7,0.0017,1.622
51820003300,51,820,003300,5-14,0.00178,98863,176,987754,7103724,71.9,0.0003,1.6197
51820003300,51,820,003300,15-24,0.007052,98687,696,983394,6115971,62,0.0051,1.6224
51820003300,51,820,003300,25-34,0.021482,97991,2105,969389,5132577,52.4,0.0072,1.6072
51820003300,51,820,003300,35-44,0.015023,95886,1440,951661,4163189,43.4,0.0065,1.6039
51820003300,51,820,003300,45-54,0.082617,94446,7803,905444,3211528,34,0.0202,1.608
51820003300,51,820,003300,55-64,0.09697,86643,8402,824421,2306084,26.6,0.0201,1.6093
51820003300,51,820,003300,65-74,0.167919,78241,13138,716722,1481662,18.9,0.0346,1.701
51820003300,51,820,003300,75-84,0.487106,65103,31712,492470,764941,11.7,0.0899,1.9222
51820003300,51,820,003300,85 and older,1,33391,33391,272470,272470,8.2,0.0444,2.9539
51820003400,51,820,003400,Under 1,0.006629,100000,663,99403,7990247,79.9,0.0049,1.3241
51820003400,51,820,003400,1-4,0.002292,99337,228,396893,7890844,79.4,0.0023,1.2737
51820003400,51,820,003400,5-14,0.000984,99109,98,990606,7493951,75.6,0.0002,1.2639
51820003400,51,820,003400,15-24,0.003118,99012,309,988575,6503345,65.7,0.0031,1.265
51820003400,51,820,003400,25-34,0.004811,98703,475,984657,5514770,55.9,0.0034,1.2544
51820003400,51,820,003400,35-44,0.013605,98228,1336,975600,4530113,46.1,0.0063,1.2479
51820003400,51,820,003400,45-54,0.032637,96892,3162,953106,3554513,36.7,0.0094,1.2367
51820003400,51,820,003400,55-64,0.083523,93730,7829,898152,2601407,27.8,0.0173,1.2383
51820003400,51,820,003400,65-74,0.155742,85901,13378,792118,1703255,19.8,0.0261,1.2668
51820003400,51,820,003400,75-84,0.291835,72523,21165,619403,911137,12.6,0.0417,1.3984
51820003400,51,820,003400,85 and older,1,51358,51358,291734,291734,5.7,0.058,1.8717
51820003500,51,820,003500,Under 1,0.024005,100000,2400,97840,7763192,77.6,0.0136,1.6922
51820003500,51,820,003500,1-4,0.000845,97600,82,390233,7665353,78.5,0.0002,1.3347
51820003500,51,820,003500,5-14,0.001012,97517,99,974677,7275119,74.6,0.0002,1.3357
51820003500,51,820,003500,15-24,0.008648,97418,842,969971,6300442,64.7,0.0051,1.337
51820003500,51,820,003500,25-34,0.01105,96576,1067,960423,5330471,55.2,0.0066,1.3127
51820003500,51,820,003500,35-44,0.007348,95509,702,951579,4370048,45.8,0.0053,1.2838
51820003500,51,820,003500,45-54,0.040486,94807,3838,928878,3418469,36.1,0.0102,1.2744
51820003500,51,820,003500,55-64,0.106217,90969,9662,861375,2489591,27.4,0.0213,1.2827
51820003500,51,820,003500,65-74,0.204206,81306,16603,730046,1628216,20,0.0329,1.3048
51820003500,51,820,003500,75-84,0.344515,64703,22291,535574,898170,13.9,0.0505,1.4421
51820003500,51,820,003500,85 and older,1,42412,42412,362595,362595,8.5,0.0265,1.9364
