Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51187020100,51,187,020100,Under 1,0.001237,100000,124,99889,8119599,81.2,0.0012,2.7386
51187020100,51,187,020100,1-4,0.001164,99876,116,399273,8019710,80.3,0.0012,2.7401
51187020100,51,187,020100,5-14,0.001078,99760,108,997063,7620437,76.4,0.0002,2.7418
51187020100,51,187,020100,15-24,0.006121,99652,610,993475,6623374,66.5,0.0036,2.7447
51187020100,51,187,020100,25-34,0.008157,99042,808,986386,5629899,56.8,0.0034,2.7523
51187020100,51,187,020100,35-44,0.018828,98235,1850,973099,4643514,47.3,0.0049,2.7691
51187020100,51,187,020100,45-54,0.057549,96385,5547,936116,3670415,38.1,0.0093,2.8142
51187020100,51,187,020100,55-64,0.081736,90838,7425,871259,2734299,30.1,0.0139,2.9661
51187020100,51,187,020100,65-74,0.145251,83413,12116,773555,1863040,22.3,0.0268,3.2035
51187020100,51,187,020100,75-84,0.334225,71298,23829,593829,1089485,15.3,0.0752,3.6935
51187020100,51,187,020100,85 and older,1,47468,47468,495656,495656,10.4,0.0483,5.2667
51187020200,51,187,020200,Under 1,0.013129,100000,1313,98818,7656713,76.6,0.014,1.8457
51187020200,51,187,020200,1-4,0.001018,98687,100,394548,7557894,76.6,0.0003,1.5143
51187020200,51,187,020200,5-14,0.001205,98587,119,985273,7163347,72.7,0.0002,1.5157
51187020200,51,187,020200,15-24,0.022539,98468,2219,973582,6178074,62.7,0.0134,1.5175
51187020200,51,187,020200,25-34,0.008897,96248,856,958203,5204492,54.1,0.009,1.3234
51187020200,51,187,020200,35-44,0.013838,95392,1320,947322,4246288,44.5,0.0082,1.2569
51187020200,51,187,020200,45-54,0.032444,94072,3052,925461,3298967,35.1,0.0111,1.2307
51187020200,51,187,020200,55-64,0.101167,91020,9208,864160,2373505,26.1,0.0222,1.2213
51187020200,51,187,020200,65-74,0.092531,81812,7570,780268,1509345,18.4,0.0197,1.2297
51187020200,51,187,020200,75-84,0.406091,74242,30149,591672,729078,9.8,0.091,1.3165
51187020200,51,187,020200,85 and older,1,44093,44093,137405,137405,3.1,0.189,1.8354
51187020300,51,187,020300,Under 1,0.003764,100000,376,99661,7647788,76.5,0.0039,1.0804
51187020300,51,187,020300,1-4,0.001349,99624,134,398226,7548126,75.8,0.0003,1.0428
51187020300,51,187,020300,5-14,0.002067,99489,206,993864,7149901,71.9,0.0021,1.0439
51187020300,51,187,020300,15-24,0.009315,99284,925,988212,6156037,62,0.0043,1.0368
51187020300,51,187,020300,25-34,0.005507,98359,542,980880,5167824,52.5,0.004,1.016
51187020300,51,187,020300,35-44,0.030395,97817,2973,963306,4186944,42.8,0.0092,1.0036
51187020300,51,187,020300,45-54,0.024237,94844,2299,936947,3223638,34,0.0057,0.9667
51187020300,51,187,020300,55-64,0.092229,92545,8535,882777,2286691,24.7,0.0147,0.9756
51187020300,51,187,020300,65-74,0.255574,84010,21471,732746,1403914,16.7,0.0409,1.0157
51187020300,51,187,020300,75-84,0.395644,62539,24743,501676,671167,10.7,0.0665,1.0565
51187020300,51,187,020300,85 and older,1,37796,37796,169491,169491,4.5,0.0697,1.4022
51187020400,51,187,020400,Under 1,0.013434,100000,1343,98791,7202257,72,0.0072,1.2563
51187020400,51,187,020400,1-4,0.002616,98657,258,394110,7103466,72,0.0026,1.1583
51187020400,51,187,020400,5-14,0.003162,98398,311,982429,6709356,68.2,0.0032,1.1463
51187020400,51,187,020400,15-24,0.017637,98087,1730,972224,5726927,58.4,0.0082,1.1318
51187020400,51,187,020400,25-34,0.014833,96357,1429,956428,4754703,49.3,0.0063,1.0597
51187020400,51,187,020400,35-44,0.036642,94928,3478,931890,3798275,40,0.0119,1.037
51187020400,51,187,020400,45-54,0.06734,91450,6158,883706,2866386,31.3,0.0156,0.9785
51187020400,51,187,020400,55-64,0.138519,85292,11814,793843,1982679,23.2,0.024,0.937
51187020400,51,187,020400,65-74,0.208744,73477,15338,658081,1188836,16.2,0.0336,0.9143
51187020400,51,187,020400,75-84,0.582121,58139,33844,412172,530755,9.1,0.0813,0.9872
51187020400,51,187,020400,85 and older,1,24295,24295,118584,118584,4.9,0.0577,1.3735
51187020500,51,187,020500,Under 1,0.011112,100000,1111,99000,7307762,73.1,0.0071,1.2935
51187020500,51,187,020500,1-4,0.001395,98889,138,395279,7208763,72.9,0.0003,1.1951
51187020500,51,187,020500,5-14,0.002952,98751,292,986051,6813483,69,0.003,1.1965
51187020500,51,187,020500,15-24,0.009901,98459,975,979719,5827433,59.2,0.0059,1.1845
51187020500,51,187,020500,25-34,0.006751,97484,658,971554,4847714,49.7,0.004,1.1516
51187020500,51,187,020500,35-44,0.04329,96826,4192,947305,3876160,40,0.0142,1.1454
51187020500,51,187,020500,45-54,0.055143,92635,5108,900807,2928855,31.6,0.0121,1.0659
51187020500,51,187,020500,55-64,0.126253,87527,11051,820013,2028048,23.2,0.0269,1.0689
