Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51023040100,51,023,040100,Under 1,0.011004,100000,1100,99010,7642086,76.4,0.0066,1.3923
51023040100,51,023,040100,1-4,0.00464,98900,459,394681,7543076,76.3,0.0047,1.3111
51023040100,51,023,040100,5-14,0.001472,98441,145,983683,7148395,72.6,0.0003,1.2684
51023040100,51,023,040100,15-24,0.00919,98296,903,978441,6164713,62.7,0.0015,1.2702
51023040100,51,023,040100,25-34,0.011675,97392,1137,968239,5186271,53.3,0.0084,1.2789
51023040100,51,023,040100,35-44,0.015169,96255,1460,955253,4218032,43.8,0.0077,1.226
51023040100,51,023,040100,45-54,0.071454,94795,6774,914085,3262779,34.4,0.0172,1.2061
51023040100,51,023,040100,55-64,0.064848,88022,5708,851678,2348693,26.7,0.0133,1.1591
51023040100,51,023,040100,65-74,0.13894,82314,11437,765954,1497016,18.2,0.0266,1.195
51023040100,51,023,040100,75-84,0.5145,70877,36466,526440,731062,10.3,0.0884,1.3047
51023040100,51,023,040100,85 and older,1,34411,34411,204622,204622,5.9,0.051,1.8037
51023040200,51,023,040200,Under 1,0.006557,100000,656,99410,7739832,77.4,0.0014,1.3385
51023040200,51,023,040200,1-4,0.001627,99344,162,397054,7640422,76.9,0.0004,1.3432
51023040200,51,023,040200,5-14,0.001472,99183,146,991097,7243368,73,0.0002,1.345
51023040200,51,023,040200,15-24,0.004812,99037,477,987984,6252271,63.1,0.0048,1.3469
51023040200,51,023,040200,25-34,0.019039,98560,1876,976219,5264288,53.4,0.0097,1.3233
51023040200,51,023,040200,35-44,0.0224,96684,2166,956008,4288069,44.4,0.0087,1.257
51023040200,51,023,040200,45-54,0.053787,94518,5084,919760,3332061,35.3,0.0113,1.2353
51023040200,51,023,040200,55-64,0.086862,89434,7768,855499,2412301,27,0.0167,1.2483
51023040200,51,023,040200,65-74,0.167504,81666,13679,748260,1556802,19.1,0.0267,1.2943
51023040200,51,023,040200,75-84,0.472527,67986,32125,519236,808541,11.9,0.069,1.4573
51023040200,51,023,040200,85 and older,1,35861,35861,289305,289305,8.1,0.0333,2.1704
51023040301,51,023,040301,Under 1,0.011748,100000,1175,98943,7569971,75.7,0.0119,1.939
51023040301,51,023,040301,1-4,0.001093,98825,108,395085,7471028,75.6,0.0003,1.7305
51023040301,51,023,040301,5-14,0.00116,98717,114,986599,7075944,71.7,0.0002,1.7322
51023040301,51,023,040301,15-24,0.003989,98603,393,984060,6089345,61.8,0.004,1.7342
51023040301,51,023,040301,25-34,0.034037,98209,3343,965380,5105285,52,0.0161,1.7257
51023040301,51,023,040301,35-44,0.031169,94867,2957,933882,4139906,43.6,0.0133,1.591
51023040301,51,023,040301,45-54,0.054261,91910,4987,894162,3206024,34.9,0.0142,1.5477
51023040301,51,023,040301,55-64,0.099595,86923,8657,825940,2311863,26.6,0.0197,1.5663
51023040301,51,023,040301,65-74,0.206999,78266,16201,701651,1485922,19,0.0427,1.6581
51023040301,51,023,040301,75-84,0.318389,62065,19761,521843,784271,12.6,0.0649,1.8624
51023040301,51,023,040301,85 and older,1,42304,42304,262428,262428,6.2,0.0654,2.5153
51023040302,51,023,040302,Under 1,0.002477,100000,248,99777,8031489,80.3,0.0025,0.9847
51023040302,51,023,040302,1-4,0.001097,99752,109,398790,7931712,79.5,0.0002,0.9662
51023040302,51,023,040302,5-14,0.00112,99643,112,995870,7532922,75.6,0.0002,0.9671
51023040302,51,023,040302,15-24,0.008229,99531,819,991217,6537051,65.7,0.0011,0.9681
51023040302,51,023,040302,25-34,0.010402,98712,1027,981987,5545835,56.2,0.0062,0.9738
51023040302,51,023,040302,35-44,0.003571,97685,349,975109,4563847,46.7,0.0025,0.9285
51023040302,51,023,040302,45-54,0.017796,97336,1732,964704,3588738,36.9,0.0049,0.9257
51023040302,51,023,040302,55-64,0.058927,95604,5634,927874,2624035,27.4,0.0102,0.9283
51023040302,51,023,040302,65-74,0.133978,89971,12054,839436,1696161,18.9,0.0218,0.952
51023040302,51,023,040302,75-84,0.41769,77917,32545,616441,856725,11,0.0655,1.0228
51023040302,51,023,040302,85 and older,1,45372,45372,240284,240284,5.3,0.0471,1.3199
51023040401,51,023,040401,Under 1,0.007112,100000,711,99360,7941604,79.4,0.0072,2.2224
51023040401,51,023,040401,1-4,0.001349,99289,134,396887,7842244,79,0.0003,2.1621
51023040401,51,023,040401,5-14,0.001251,99155,124,990929,7445356,75.1,0.0002,2.1649
51023040401,51,023,040401,15-24,0.006859,99031,679,986912,6454428,65.2,0.0069,2.1675
51023040401,51,023,040401,25-34,0.022936,98352,2256,972237,5467515,55.6,0.0137,2.1415
51023040401,51,023,040401,35-44,0.019145,96096,1840,951760,4495278,46.8,0.0111,2.0674
51023040401,51,023,040401,45-54,0.043902,94256,4138,921871,3543518,37.6,0.0153,2.0514
51023040401,51,023,040401,55-64,0.135338,90118,12196,840198,2621647,29.1,0.0276,2.0747
51023040401,51,023,040401,65-74,0.143541,77922,11185,723292,1781449,22.9,0.0301,2.2292
51023040401,51,023,040401,75-84,0.17132,66737,11433,610200,1058158,15.9,0.0471,2.4974
51023040401,51,023,040401,85 and older,1,55303,55303,447957,447957,8.1,0.0445,2.9204
51023040402,51,023,040402,Under 1,0.007065,100000,707,99364,7878266,78.8,0.0051,1.3575
51023040402,51,023,040402,1-4,0.003261,99293,324,396526,7778901,78.3,0.0033,1.3051
51023040402,51,023,040402,5-14,0.001009,98970,100,989198,7382375,74.6,0.0002,1.2846
51023040402,51,023,040402,15-24,0.005187,98870,513,986134,6393177,64.7,0.0037,1.2859
51023040402,51,023,040402,25-34,0.030326,98357,2983,968656,5407043,55,0.0115,1.2731
51023040402,51,023,040402,35-44,0.009828,95374,937,949056,4438387,46.5,0.005,1.162
51023040402,51,023,040402,45-54,0.024719,94437,2334,932697,3489331,36.9,0.0076,1.1542
51023040402,51,023,040402,55-64,0.056459,92102,5200,895025,2556634,27.8,0.0122,1.1554
51023040402,51,023,040402,65-74,0.119017,86902,10343,817311,1661609,19.1,0.0217,1.1843
51023040402,51,023,040402,75-84,0.39604,76560,30321,613993,844299,11,0.0644,1.2847
51023040402,51,023,040402,85 and older,1,46239,46239,230306,230306,5,0.0742,1.8416
51023040501,51,023,040501,Under 1,0.005531,100000,553,99502,8167822,81.7,0.004,1.4441
51023040501,51,023,040501,1-4,0.000943,99447,94,397600,8068320,81.1,0.0002,1.414
51023040501,51,023,040501,5-14,0.000937,99353,93,993066,7670719,77.2,0.0001,1.4153
51023040501,51,023,040501,15-24,0.002248,99260,223,991485,6677653,67.3,0.0023,1.4165
51023040501,51,023,040501,25-34,0.002775,99037,275,988995,5686168,57.4,0.0028,1.4127
51023040501,51,023,040501,35-44,0.010532,98762,1040,982420,4697173,47.6,0.0054,1.4089
51023040501,51,023,040501,45-54,0.017934,97722,1752,968457,3714753,38,0.0051,1.4047
