Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51720960100,51,720,960100,Under 1,0.005492,100000,549,99506,7267185,72.7,0.0033,1.1987
51720960100,51,720,960100,1-4,0.001521,99451,151,397501,7167679,72.1,0.0004,1.1813
51720960100,51,720,960100,5-14,0.001327,99300,132,992336,6770179,68.2,0.0003,1.1827
51720960100,51,720,960100,15-24,0.002477,99168,246,990449,5777842,58.3,0.0025,1.1842
51720960100,51,720,960100,25-34,0.022642,98922,2240,978022,4787393,48.4,0.0101,1.1794
51720960100,51,720,960100,35-44,0.037819,96682,3656,948541,3809371,39.4,0.0121,1.1161
51720960100,51,720,960100,45-54,0.107925,93026,10040,880060,2860830,30.8,0.021,1.0696
51720960100,51,720,960100,55-64,0.092188,82986,7650,791609,1980769,23.9,0.0175,0.9867
51720960100,51,720,960100,65-74,0.243319,75336,18331,661705,1189160,15.8,0.0455,1.0103
51720960100,51,720,960100,75-84,0.508475,57005,28986,425123,527455,9.3,0.0931,1.024
51720960100,51,720,960100,85 and older,1,28019,28019,102332,102332,3.7,0.0965,1.287
