Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51199050203,51,199,050203,Under 1,0.002112,100000,211,99810,8323574,83.2,0.0021,2.7532
51199050203,51,199,050203,1-4,0.000711,99789,71,399013,8223764,82.4,0.0002,2.7532
51199050203,51,199,050203,5-14,0.001523,99718,152,996419,7824751,78.5,0.0015,2.7551
51199050203,51,199,050203,15-24,0.006096,99566,607,992625,6828332,68.6,0.0007,2.757
51199050203,51,199,050203,25-34,0.004333,98959,429,987447,5835707,59,0.0031,2.7735
51199050203,51,199,050203,35-44,0.008446,98530,832,981142,4848260,49.2,0.0039,2.7804
51199050203,51,199,050203,45-54,0.016081,97698,1571,969125,3867118,39.6,0.0046,2.7987
51199050203,51,199,050203,55-64,0.044927,96127,4319,939677,2897993,30.1,0.0102,2.8397
51199050203,51,199,050203,65-74,0.101382,91808,9308,871544,1958316,21.3,0.0256,2.96
51199050203,51,199,050203,75-84,0.291878,82501,24080,704605,1086772,13.2,0.0934,3.2529
51199050203,51,199,050203,85 and older,1,58420,58420,382167,382167,6.5,0.1013,4.3341
51199050204,51,199,050204,Under 1,0.008459,100000,846,99239,7692934,76.9,0.001,2.7524
51199050204,51,199,050204,1-4,0.001042,99154,103,396410,7593696,76.6,0.0002,2.7747
51199050204,51,199,050204,5-14,0.001232,99051,122,989898,7197286,72.7,0.0002,2.7776
51199050204,51,199,050204,15-24,0.008945,98929,885,984863,6207388,62.7,0.0011,2.781
51199050204,51,199,050204,25-34,0.01092,98044,1071,975085,5222525,53.3,0.0009,2.8054
51199050204,51,199,050204,35-44,0.019673,96973,1908,960193,4247440,43.8,0.0021,2.836
51199050204,51,199,050204,45-54,0.046907,95065,4459,928358,3287247,34.6,0.0073,2.8916
51199050204,51,199,050204,55-64,0.09755,90606,8839,861869,2358888,26,0.0225,3.0246
51199050204,51,199,050204,65-74,0.186652,81768,15262,741365,1497020,18.3,0.0723,3.3007
51199050204,51,199,050204,75-84,0.399876,66505,26594,532085,755654,11.4,0.1269,3.7883
51199050204,51,199,050204,85 and older,1,39912,39912,223570,223570,5.6,0.1881,5.9009
51199050205,51,199,050205,Under 1,0.004747,100000,475,99573,7979272,79.8,0.001,1.0355
51199050205,51,199,050205,1-4,0.000688,99525,69,397964,7879699,79.2,0.0002,1.0375
51199050205,51,199,050205,5-14,0.000847,99457,84,994147,7481735,75.2,0.0001,1.0381
51199050205,51,199,050205,15-24,0.007628,99373,758,989936,6487587,65.3,0.0045,1.039
51199050205,51,199,050205,25-34,0.015175,98615,1496,978664,5497651,55.7,0.0091,1.0107
51199050205,51,199,050205,35-44,0.006285,97118,610,968130,4518987,46.5,0.0045,0.9101
51199050205,51,199,050205,45-54,0.019946,96508,1925,955453,3550858,36.8,0.0061,0.8963
51199050205,51,199,050205,55-64,0.040577,94583,3838,926639,2595404,27.4,0.01,0.8917
51199050205,51,199,050205,65-74,0.12073,90745,10956,852671,1668765,18.4,0.0208,0.8972
51199050205,51,199,050205,75-84,0.454242,79789,36244,616675,816094,10.2,0.0723,0.9545
51199050205,51,199,050205,85 and older,1,43546,43546,199419,199419,4.6,0.0574,1.2028
51199050206,51,199,050206,Under 1,0.002188,100000,219,99803,8198265,82,0.0022,2.3307
51199050206,51,199,050206,1-4,0.000711,99781,71,398983,8098462,81.2,0.0002,2.3286
51199050206,51,199,050206,5-14,0.007471,99710,745,993377,7699479,77.2,0.0038,2.3302
51199050206,51,199,050206,15-24,0.003037,98965,301,988150,6706102,67.8,0.0022,2.3308
51199050206,51,199,050206,25-34,0.006671,98665,658,983356,5717952,58,0.0048,2.3339
51199050206,51,199,050206,35-44,0.007078,98007,694,976596,4734596,48.3,0.0036,2.3353
51199050206,51,199,050206,45-54,0.016006,97313,1558,965340,3758000,38.6,0.0046,2.3465
51199050206,51,199,050206,55-64,0.052741,95755,5050,932301,2792660,29.2,0.0108,2.3794
51199050206,51,199,050206,65-74,0.095406,90705,8654,863781,1860359,20.5,0.0217,2.495
51199050206,51,199,050206,75-84,0.504528,82051,41397,613526,996578,12.1,0.1304,2.7274
51199050206,51,199,050206,85 and older,1,40654,40654,383052,383052,9.4,0.0449,3.986
51199050303,51,199,050303,Under 1,0.002774,100000,277,99750,7927388,79.3,0.0028,1.1036
51199050303,51,199,050303,1-4,0.000774,99723,77,398736,7827638,78.5,0.0002,1.0836
51199050303,51,199,050303,5-14,0.000972,99645,97,995970,7428902,74.6,0.0002,1.0843
51199050303,51,199,050303,15-24,0.001862,99549,185,994559,6432932,64.6,0.0019,1.0853
51199050303,51,199,050303,25-34,0.002473,99363,246,992403,5438373,54.7,0.0025,1.0815
51199050303,51,199,050303,35-44,0.014593,99117,1446,983942,4445970,44.9,0.0053,1.077
51199050303,51,199,050303,45-54,0.022976,97671,2244,965490,3462028,35.4,0.0067,1.0707
51199050303,51,199,050303,55-64,0.053641,95427,5119,928675,2496538,26.2,0.0117,1.0746
51199050303,51,199,050303,65-74,0.134171,90308,12117,842497,1567863,17.4,0.0241,1.1014
51199050303,51,199,050303,75-84,0.406336,78191,31772,623054,725366,9.3,0.0852,1.2084
51199050303,51,199,050303,85 and older,1,46419,46419,102312,102312,2.2,0.3609,1.7531
51199050304,51,199,050304,Under 1,0.005879,100000,588,99471,8177042,81.8,0.0063,1.7031
51199050304,51,199,050304,1-4,0.000768,99412,76,397496,8077572,81.3,0.0003,1.6319
51199050304,51,199,050304,5-14,0.000784,99336,78,992968,7680076,77.3,0.0001,1.633
51199050304,51,199,050304,15-24,0.009145,99258,908,988040,6687108,67.4,0.0048,1.6343
51199050304,51,199,050304,25-34,0.02451,98350,2411,971449,5699068,57.9,0.015,1.6215
51199050304,51,199,050304,35-44,0.005015,95940,481,956991,4727619,49.3,0.0036,1.4363
51199050304,51,199,050304,45-54,0.017948,95458,1713,946019,3770628,39.5,0.0056,1.4346
51199050304,51,199,050304,55-64,0.041872,93745,3925,917826,2824610,30.1,0.0095,1.4472
51199050304,51,199,050304,65-74,0.115331,89820,10359,846405,1906783,21.2,0.0212,1.488
51199050304,51,199,050304,75-84,0.274704,79461,21828,685469,1060378,13.3,0.045,1.6238
51199050304,51,199,050304,85 and older,1,57633,57633,374910,374910,6.5,0.0501,2.1219
51199050306,51,199,050306,Under 1,0.007587,100000,759,99317,7874703,78.7,0.0046,1.1882
51199050306,51,199,050306,1-4,0.000845,99241,84,396797,7775385,78.3,0.0003,1.1398
51199050306,51,199,050306,5-14,0.001012,99157,100,991073,7378588,74.4,0.0002,1.1405
51199050306,51,199,050306,15-24,0.012903,99057,1278,984180,6387515,64.5,0.0068,1.1416
51199050306,51,199,050306,25-34,0.010449,97779,1022,972681,5403335,55.3,0.0055,1.0802
51199050306,51,199,050306,35-44,0.022982,96757,2224,956454,4430655,45.8,0.0087,1.054
51199050306,51,199,050306,45-54,0.03025,94534,2860,931037,3474201,36.8,0.0092,1.0123
51199050306,51,199,050306,55-64,0.055487,91674,5087,891306,2543163,27.7,0.0123,0.9961
51199050306,51,199,050306,65-74,0.126473,86587,10951,811117,1651858,19.1,0.0259,1.0071
51199050306,51,199,050306,75-84,0.358686,75636,27130,620714,840740,11.1,0.0646,1.0495
51199050306,51,199,050306,85 and older,1,48507,48507,220026,220026,4.5,0.0644,1.3248
51199050401,51,199,050401,Under 1,0.004747,100000,475,99573,8062382,80.6,0.0014,1.6675
51199050401,51,199,050401,1-4,0.000688,99525,69,397964,7962809,80,0.0002,1.6714
51199050401,51,199,050401,5-14,0.000847,99457,84,994147,7564844,76.1,0.0001,1.6724
51199050401,51,199,050401,15-24,0.004704,99373,467,991389,6570697,66.1,0.0048,1.6738
51199050401,51,199,050401,25-34,0.026572,98905,2628,975911,5579308,56.4,0.0162,1.6559
51199050401,51,199,050401,35-44,0.031348,96277,3018,947680,4603397,47.8,0.0146,1.4561
51199050401,51,199,050401,45-54,0.008718,93259,813,928524,3655717,39.2,0.0051,1.3482
51199050401,51,199,050401,55-64,0.063439,92446,5865,895136,2727193,29.5,0.0157,1.3485
51199050401,51,199,050401,65-74,0.126382,86581,10942,811101,1832057,21.2,0.0228,1.3717
51199050401,51,199,050401,75-84,0.338497,75639,25604,628371,1020956,13.5,0.0608,1.4944
51199050401,51,199,050401,85 and older,1,50035,50035,392585,392585,7.8,0.0313,1.9264
51199050402,51,199,050402,Under 1,0.004907,100000,491,99558,7980036,79.8,0.0026,2.3521
51199050402,51,199,050402,1-4,0.000768,99509,76,397884,7880477,79.2,0.0002,2.3545
