Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51127700100,51,127,700100,Under 1,0.015411,100000,1541,98613,7686484,76.9,0.0129,1.783
51127700100,51,127,700100,1-4,0.001093,98459,108,393620,7587871,77.1,0.0004,1.4937
51127700100,51,127,700100,5-14,0.004942,98351,486,981082,7194251,73.1,0.0036,1.495
51127700100,51,127,700100,15-24,0.00781,97865,764,974830,6213169,63.5,0.0047,1.4825
51127700100,51,127,700100,25-34,0.02539,97101,2465,958681,5238339,53.9,0.0103,1.4684
51127700100,51,127,700100,35-44,0.013007,94635,1231,940200,4279657,45.2,0.0054,1.4091
51127700100,51,127,700100,45-54,0.033435,93405,3123,918431,3339457,35.8,0.0075,1.4099
51127700100,51,127,700100,55-64,0.068248,90282,6162,872008,2421027,26.8,0.0123,1.4374
51127700100,51,127,700100,65-74,0.18296,84120,15391,764248,1549018,18.4,0.0288,1.5113
51127700100,51,127,700100,75-84,0.502874,68729,34562,514483,784771,11.4,0.087,1.7567
51127700100,51,127,700100,85 and older,1,34167,34167,270287,270287,7.9,0.0434,2.7162
51127700200,51,127,700200,Under 1,0.010274,100000,1027,99075,7591738,75.9,0.0064,1.3177
51127700200,51,127,700200,1-4,0.003757,98973,372,395147,7492663,75.7,0.0039,1.2354
51127700200,51,127,700200,5-14,0.002822,98601,278,984617,7097516,72,0.0028,1.2059
51127700200,51,127,700200,15-24,0.008011,98323,788,979287,6112899,62.2,0.0048,1.194
51127700200,51,127,700200,25-34,0.014802,97535,1444,968131,5133612,52.6,0.0069,1.1704
51127700200,51,127,700200,35-44,0.008028,96091,771,957055,4165481,43.3,0.0047,1.1382
51127700200,51,127,700200,45-54,0.045379,95320,4325,931571,3208426,33.7,0.0111,1.1326
51127700200,51,127,700200,55-64,0.088191,90994,8025,869819,2276855,25,0.0157,1.1343
51127700200,51,127,700200,65-74,0.157611,82969,13077,764310,1407036,17,0.031,1.1848
51127700200,51,127,700200,75-84,0.516648,69893,36110,518377,642726,9.2,0.1009,1.3056
51127700200,51,127,700200,85 and older,1,33783,33783,124349,124349,3.7,0.1478,2.0026
51127700300,51,127,700300,Under 1,0.001155,100000,115,99896,8046444,80.5,0.0012,1.3274
51127700300,51,127,700300,1-4,0.000994,99885,99,399340,7946548,79.6,0.0002,1.3257
51127700300,51,127,700300,5-14,0.001476,99785,147,997117,7547208,75.6,0.0015,1.3269
51127700300,51,127,700300,15-24,0.008351,99638,832,992220,6550092,65.7,0.0039,1.3247
51127700300,51,127,700300,25-34,0.016379,98806,1618,979968,5557872,56.3,0.0057,1.3144
51127700300,51,127,700300,35-44,0.011499,97188,1118,966289,4577904,47.1,0.004,1.302
51127700300,51,127,700300,45-54,0.02499,96070,2401,948697,3611616,37.6,0.0053,1.3059
51127700300,51,127,700300,55-64,0.066652,93669,6243,905477,2662919,28.4,0.0101,1.327
51127700300,51,127,700300,65-74,0.123499,87426,10797,820276,1757441,20.1,0.0183,1.3956
51127700300,51,127,700300,75-84,0.328131,76629,25144,640569,937165,12.2,0.0501,1.5508
51127700300,51,127,700300,85 and older,1,51485,51485,296597,296597,5.8,0.0652,2.1643
