Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51095080101,51,095,080101,Under 1,0.004747,100000,475,99573,8042231,80.4,0.0043,0.7985
51095080101,51,095,080101,1-4,0.000688,99525,69,397964,7942658,79.8,0.0002,0.7215
51095080101,51,095,080101,5-14,0.000847,99457,84,994147,7544694,75.9,0.0002,0.7218
51095080101,51,095,080101,15-24,0.006151,99373,611,990670,6550547,65.9,0.0015,0.7223
51095080101,51,095,080101,25-34,0.007976,98761,788,983675,5559877,56.3,0.0017,0.7205
51095080101,51,095,080101,35-44,0.009441,97974,925,975112,4576201,46.7,0.0015,0.7206
51095080101,51,095,080101,45-54,0.024321,97049,2360,958685,3601089,37.1,0.0035,0.7245
51095080101,51,095,080101,55-64,0.05529,94688,5235,920707,2642404,27.9,0.0057,0.7334
51095080101,51,095,080101,65-74,0.131736,89453,11784,835609,1721697,19.2,0.012,0.7625
51095080101,51,095,080101,75-84,0.389956,77669,30287,625251,886088,11.4,0.0405,0.8487
51095080101,51,095,080101,85 and older,1,47381,47381,260837,260837,5.5,0.0397,1.2039
51095080102,51,095,080102,Under 1,0.01049,100000,1049,99056,7206334,72.1,0.0016,1.336
51095080102,51,095,080102,1-4,0.001306,98951,129,395546,7107279,71.8,0.0003,1.3448
51095080102,51,095,080102,5-14,0.003339,98822,330,986568,6711733,67.9,0.0034,1.3463
51095080102,51,095,080102,15-24,0.015484,98492,1525,977293,5725165,58.1,0.0066,1.334
51095080102,51,095,080102,25-34,0.010571,96967,1025,964543,4747872,49,0.0054,1.306
51095080102,51,095,080102,35-44,0.01517,95942,1455,952140,3783329,39.4,0.007,1.2976
51095080102,51,095,080102,45-54,0.050798,94486,4800,920865,2831189,30,0.0119,1.2939
51095080102,51,095,080102,55-64,0.192849,89687,17296,810386,1910324,21.3,0.0343,1.3226
51095080102,51,095,080102,65-74,0.249332,72391,18049,633660,1099938,15.2,0.0558,1.3952
51095080102,51,095,080102,75-84,0.600858,54341,32651,380156,466278,8.6,0.1597,1.5607
51095080102,51,095,080102,85 and older,1,21690,21690,86122,86122,4,0.0985,1.5536
51095080202,51,095,080202,Under 1,0.004807,100000,481,99567,8093952,80.9,0.005,1.5371
51095080202,51,095,080202,1-4,0.000688,99519,69,397940,7994385,80.3,0.0002,1.4898
51095080202,51,095,080202,5-14,0.002545,99451,253,993242,7596445,76.4,0.0026,1.4907
51095080202,51,095,080202,15-24,0.008596,99198,853,987714,6603202,66.6,0.004,1.4832
51095080202,51,095,080202,25-34,0.014055,98345,1382,976539,5615489,57.1,0.0073,1.4748
51095080202,51,095,080202,35-44,0.010376,96963,1006,964598,4638950,47.8,0.0054,1.4436
51095080202,51,095,080202,45-54,0.017004,95957,1632,951409,3674352,38.3,0.0059,1.4398
51095080202,51,095,080202,55-64,0.065617,94325,6189,912304,2722943,28.9,0.0152,1.4506
