Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51683910100,51,683,910100,Under 1,0.011749,100000,1175,98943,8047471,80.5,0.0096,1.7962
51683910100,51,683,910100,1-4,0.000573,98825,57,395187,7948529,80.4,0.0001,1.6351
51683910100,51,683,910100,5-14,0.002206,98769,218,986596,7553341,76.5,0.0022,1.636
51683910100,51,683,910100,15-24,0.003239,98551,319,983910,6566746,66.6,0.0033,1.6318
51683910100,51,683,910100,25-34,0.011058,98231,1086,976883,5582836,56.8,0.0065,1.6244
51683910100,51,683,910100,35-44,0.012758,97145,1239,965255,4605953,47.4,0.0059,1.6059
51683910100,51,683,910100,45-54,0.025341,95906,2430,946906,3640698,38,0.0094,1.606
51683910100,51,683,910100,55-64,0.0499,93475,4664,911432,2693792,28.8,0.0122,1.6154
51683910100,51,683,910100,65-74,0.161123,88811,14309,816563,1782360,20.1,0.0326,1.6694
51683910100,51,683,910100,75-84,0.338828,74502,25243,618799,965797,13,0.0684,1.864
51683910100,51,683,910100,85 and older,1,49258,49258,346998,346998,7,0.051,2.5288
51683910201,51,683,910201,Under 1,0.003136,100000,314,99718,7788776,77.9,0.0032,1.178
51683910201,51,683,910201,1-4,0.002427,99686,242,398262,7689058,77.1,0.0025,1.1545
51683910201,51,683,910201,5-14,0.000744,99444,74,994074,7290796,73.3,0.0001,1.1423
51683910201,51,683,910201,15-24,0.005908,99370,587,990769,6296722,63.4,0.0042,1.1431
51683910201,51,683,910201,25-34,0.016166,98783,1597,979849,5305953,53.7,0.0075,1.1222
51683910201,51,683,910201,35-44,0.01032,97186,1003,966850,4326104,44.5,0.0053,1.0764
51683910201,51,683,910201,45-54,0.038254,96183,3679,943438,3359255,34.9,0.0099,1.0662
51683910201,51,683,910201,55-64,0.079655,92504,7368,888199,2415817,26.1,0.0179,1.0611
51683910201,51,683,910201,65-74,0.16307,85136,13883,781942,1527618,17.9,0.0354,1.0629
51683910201,51,683,910201,75-84,0.45977,71253,32760,548727,745676,10.5,0.0795,1.0889
51683910201,51,683,910201,85 and older,1,38493,38493,196949,196949,5.1,0.0519,1.3577
51683910202,51,683,910202,Under 1,0.006372,100000,637,99426,7909118,79.1,0.001,2.4145
51683910202,51,683,910202,1-4,0.000742,99363,74,397304,7809692,78.6,0.0001,2.4287
51683910202,51,683,910202,5-14,0.000923,99289,92,992432,7412388,74.7,0.0001,2.4305
51683910202,51,683,910202,15-24,0.006697,99197,664,988652,6419956,64.7,0.0008,2.4327
51683910202,51,683,910202,25-34,0.008542,98533,842,981122,5431304,55.1,0.0008,2.4486
51683910202,51,683,910202,35-44,0.012704,97691,1241,970709,4450181,45.6,0.0014,2.4694
51683910202,51,683,910202,45-54,0.031254,96450,3014,949431,3479473,36.1,0.0029,2.5004
51683910202,51,683,910202,55-64,0.074922,93436,7000,899357,2530042,27.1,0.0095,2.5792
51683910202,51,683,910202,65-74,0.161542,86436,13963,794540,1630685,18.9,0.037,2.7774
51683910202,51,683,910202,75-84,0.370705,72473,26866,590396,836144,11.5,0.0988,3.2311
51683910202,51,683,910202,85 and older,1,45607,45607,245748,245748,5.4,0.1677,4.8689
51683910301,51,683,910301,Under 1,0.003444,100000,344,99690,7995341,80,0.0035,2.0217
51683910301,51,683,910301,1-4,0.000703,99656,70,398482,7895651,79.2,0.0002,2.0089
51683910301,51,683,910301,5-14,0.003317,99585,330,994203,7497169,75.3,0.0033,2.0103
51683910301,51,683,910301,15-24,0.005816,99255,577,989666,6502966,65.5,0.0008,2.0031
51683910301,51,683,910301,25-34,0.011696,98678,1154,981009,5513300,55.9,0.0054,2.0142
51683910301,51,683,910301,35-44,0.017134,97524,1671,966883,4532291,46.5,0.0065,2.0187
51683910301,51,683,910301,45-54,0.030273,95853,2902,944020,3565408,37.2,0.0083,2.0346
51683910301,51,683,910301,55-64,0.074584,92951,6933,894848,2621388,28.2,0.0166,2.0788
51683910301,51,683,910301,65-74,0.128,86018,11010,805133,1726540,20.1,0.0333,2.2006
51683910301,51,683,910301,75-84,0.430622,75008,32300,588580,921408,12.3,0.1091,2.4358
51683910301,51,683,910301,85 and older,1,42708,42708,332828,332828,7.8,0.0577,3.5055
51683910302,51,683,910302,Under 1,0.002192,100000,219,99803,8007392,80.1,0.0016,2.1809
51683910302,51,683,910302,1-4,0.00071,99781,71,398982,7907589,79.2,0.0001,2.182
51683910302,51,683,910302,5-14,0.00093,99710,93,996636,7508607,75.3,0.0002,2.1836
51683910302,51,683,910302,15-24,0.0044,99617,438,993980,6511971,65.4,0.0032,2.1856
51683910302,51,683,910302,25-34,0.002906,99179,288,990348,5517991,55.6,0.0021,2.1867
51683910302,51,683,910302,35-44,0.016772,98891,1659,980614,4527643,45.8,0.0061,2.1905
51683910302,51,683,910302,45-54,0.026755,97232,2601,959314,3547030,36.5,0.0082,2.213
51683910302,51,683,910302,55-64,0.08939,94631,8459,904012,2587716,27.3,0.0225,2.2575
51683910302,51,683,910302,65-74,0.143478,86172,12364,799898,1683705,19.5,0.0319,2.404
51683910302,51,683,910302,75-84,0.525452,73808,38782,544167,883807,12,0.1289,2.7344
51683910302,51,683,910302,85 and older,1,35025,35025,339640,339640,9.7,0.0442,4.1559
51683910402,51,683,910402,Under 1,0.007847,100000,785,99294,8422064,84.2,0.0047,2.0699
51683910402,51,683,910402,1-4,0.000645,99215,64,396733,8322770,83.9,0.0001,2.0467
51683910402,51,683,910402,5-14,0.000756,99151,75,991138,7926037,79.9,0.0001,2.048
51683910402,51,683,910402,15-24,0.005622,99076,557,987978,6934899,70,0.0033,2.0495
51683910402,51,683,910402,25-34,0.002584,98519,255,983920,5946921,60.4,0.0026,2.0496
51683910402,51,683,910402,35-44,0.011348,98265,1115,977071,4963002,50.5,0.0052,2.0498
51683910402,51,683,910402,45-54,0.008903,97150,865,967171,3985930,41,0.004,2.0591
51683910402,51,683,910402,55-64,0.041701,96285,4015,942770,3018759,31.4,0.0101,2.0723
51683910402,51,683,910402,65-74,0.122275,92269,11282,866283,2075989,22.5,0.0297,2.143
51683910402,51,683,910402,75-84,0.351262,80987,28448,667633,1209706,14.9,0.0781,2.3465
51683910402,51,683,910402,85 and older,1,52539,52539,542073,542073,10.3,0.0292,3.1118
