Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51047930101,51,047,930101,Under 1,0.005549,100000,555,99501,7789227,77.9,0.0022,1.8231
51047930101,51,047,930101,1-4,0.003613,99445,359,397062,7689727,77.3,0.0037,1.8252
51047930101,51,047,930101,5-14,0.005152,99086,510,988305,7292665,73.6,0.0037,1.8106
51047930101,51,047,930101,15-24,0.008741,98575,862,981444,6304360,64,0.0052,1.802
51047930101,51,047,930101,25-34,0.02173,97714,2123,966520,5322916,54.5,0.0102,1.7913
51047930101,51,047,930101,35-44,0.028225,95590,2698,942413,4356396,45.6,0.0095,1.7537
51047930101,51,047,930101,45-54,0.04666,92892,4334,907251,3413983,36.8,0.012,1.7579
51047930101,51,047,930101,55-64,0.059829,88558,5298,859088,2506731,28.3,0.0132,1.7956
51047930101,51,047,930101,65-74,0.171123,83260,14248,761358,1647644,19.8,0.0326,1.878
51047930101,51,047,930101,75-84,0.347695,69012,23995,570144,886286,12.8,0.0668,2.154
51047930101,51,047,930101,85 and older,1,45017,45017,316141,316141,7,0.0621,3.0637
51047930102,51,047,930102,Under 1,0.012898,100000,1290,98839,7700370,77,0.0108,1.094
51047930102,51,047,930102,1-4,0.0009,98710,89,394663,7601531,77,0.0002,0.706
51047930102,51,047,930102,5-14,0.002689,98621,265,984887,7206868,73.1,0.0019,0.7065
51047930102,51,047,930102,15-24,0.003966,98356,390,981611,6221981,63.3,0.0028,0.696
51047930102,51,047,930102,25-34,0.006018,97966,590,976713,5240369,53.5,0.0035,0.6788
51047930102,51,047,930102,35-44,0.019887,97377,1937,964083,4263656,43.8,0.0058,0.6603
51047930102,51,047,930102,45-54,0.025406,95440,2425,942277,3299573,34.6,0.0056,0.6321
51047930102,51,047,930102,55-64,0.081579,93015,7588,892212,2357297,25.3,0.0124,0.6251
51047930102,51,047,930102,65-74,0.136742,85427,11681,795865,1465084,17.2,0.0198,0.6113
51047930102,51,047,930102,75-84,0.346122,73746,25525,609832,669220,9.1,0.0594,0.63
51047930102,51,047,930102,85 and older,1,48221,48221,59388,59388,1.2,0.5139,0.7795
51047930201,51,047,930201,Under 1,0.003391,100000,339,99695,7672735,76.7,0.0025,1.592
51047930201,51,047,930201,1-4,0.00134,99661,134,398376,7573041,76,0.0014,1.5859
51047930201,51,047,930201,5-14,0.002563,99527,255,993997,7174664,72.1,0.0018,1.5848
51047930201,51,047,930201,15-24,0.009174,99272,911,988168,6180667,62.3,0.0039,1.5841
