Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51800065100,51,800,065100,Under 1,0.009547,100000,955,99141,7334810,73.3,0.007,1.9894
51800065100,51,800,065100,1-4,0.001748,99045,173,395835,7235670,73.1,0.0004,1.9387
51800065100,51,800,065100,5-14,0.004437,98872,439,986528,6839835,69.2,0.0045,1.9418
51800065100,51,800,065100,15-24,0.016269,98434,1601,976328,5853306,59.5,0.0097,1.9289
51800065100,51,800,065100,25-34,0.02328,96832,2254,957050,4876978,50.4,0.0033,1.884
51800065100,51,800,065100,35-44,0.031348,94578,2965,930955,3919928,41.4,0.0162,1.9227
51800065100,51,800,065100,45-54,0.063477,91613,5815,887054,2988974,32.6,0.0191,1.883
51800065100,51,800,065100,55-64,0.141791,85798,12165,797151,2101919,24.5,0.036,1.9183
51800065100,51,800,065100,65-74,0.302714,73632,22290,624876,1304768,17.7,0.0635,2.0223
51800065100,51,800,065100,75-84,0.369863,51343,18990,418479,679892,13.2,0.1081,2.3764
51800065100,51,800,065100,85 and older,1,32353,32353,261413,261413,8.1,0.0464,3.0314
51800065200,51,800,065200,Under 1,0.022762,100000,2276,97951,7218621,72.2,0.0145,1.902
51800065200,51,800,065200,1-4,0.005413,97724,529,389837,7120669,72.9,0.0055,1.6083
51800065200,51,800,065200,5-14,0.001212,97195,118,971359,6730832,69.3,0.0003,1.5679
51800065200,51,800,065200,15-24,0.021067,97077,2045,960544,5759473,59.3,0.0126,1.5697
51800065200,51,800,065200,25-34,0.029036,95032,2759,936522,4798929,50.5,0.0136,1.436
51800065200,51,800,065200,35-44,0.013967,92272,1289,916281,3862407,41.9,0.01,1.3262
51800065200,51,800,065200,45-54,0.093132,90984,8473,867470,2946126,32.4,0.025,1.2902
51800065200,51,800,065200,55-64,0.118835,82510,9805,776077,2078656,25.2,0.0298,1.1541
51800065200,51,800,065200,65-74,0.203578,72705,14801,653046,1302578,17.9,0.0391,1.056
51800065200,51,800,065200,75-84,0.414258,57904,23987,459104,649532,11.2,0.0711,1.0597
51800065200,51,800,065200,85 and older,1,33917,33917,190429,190429,5.6,0.0403,1.2695
51800065300,51,800,065300,Under 1,0.009087,100000,909,99182,7312043,73.1,0.0056,1.8613
51800065300,51,800,065300,1-4,0.001064,99091,105,396154,7212861,72.8,0.0003,1.8308
51800065300,51,800,065300,5-14,0.001391,98986,138,989170,6816707,68.9,0.0003,1.8326
51800065300,51,800,065300,15-24,0.003095,98848,306,986952,5827537,59,0.0031,1.8351
51800065300,51,800,065300,25-34,0.027701,98542,2730,971774,4840584,49.1,0.0106,1.8329
51800065300,51,800,065300,35-44,0.028214,95813,2703,944609,3868810,40.4,0.0116,1.8187
51800065300,51,800,065300,45-54,0.091155,93109,8487,888656,2924201,31.4,0.021,1.8206
51800065300,51,800,065300,55-64,0.137712,84622,11653,787952,2035545,24.1,0.0282,1.8871
51800065300,51,800,065300,65-74,0.288779,72968,21072,624326,1247593,17.1,0.072,2.0654
51800065300,51,800,065300,75-84,0.4,51897,20759,415174,623267,12,0.0891,2.3384
51800065300,51,800,065300,85 and older,1,31138,31138,208093,208093,6.7,0.0781,3.49
51800065400,51,800,065400,Under 1,0.006823,100000,682,99386,7176127,71.8,0.0041,1.4631
51800065400,51,800,065400,1-4,0.001748,99318,174,396924,7076741,71.3,0.0004,1.4428
51800065400,51,800,065400,5-14,0.001728,99144,171,990585,6679817,67.4,0.0003,1.4451
