Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51830370100,51,830,370100,Under 1,0.004747,100000,475,99573,8042231,80.4,0.0117,1.1806
51830370100,51,830,370100,1-4,0.000688,99525,69,397964,7942658,79.8,0.0002,0.7138
51830370100,51,830,370100,5-14,0.000847,99457,84,994147,7544694,75.9,0.0002,0.7141
51830370100,51,830,370100,15-24,0.006151,99373,611,990670,6550547,65.9,0.0007,0.7146
51830370100,51,830,370100,25-34,0.007976,98761,788,983675,5559877,56.3,0.0014,0.7177
51830370100,51,830,370100,35-44,0.009441,97974,925,975112,4576201,46.7,0.002,0.72
51830370100,51,830,370100,45-54,0.024321,97049,2360,958685,3601089,37.1,0.0038,0.7221
51830370100,51,830,370100,55-64,0.05529,94688,5235,920707,2642404,27.9,0.006,0.7289
51830370100,51,830,370100,65-74,0.131736,89453,11784,835609,1721697,19.2,0.0125,0.7558
51830370100,51,830,370100,75-84,0.389956,77669,30287,625251,886088,11.4,0.0391,0.8376
51830370100,51,830,370100,85 and older,1,47381,47381,260837,260837,5.5,0.0395,1.1968
51830370200,51,830,370200,Under 1,0.019783,100000,1978,98220,7555662,75.6,0.0123,1.5898
51830370200,51,830,370200,1-4,0.004944,98022,485,391118,7457442,76.1,0.005,1.3027
51830370200,51,830,370200,5-14,0.001276,97537,124,974749,7066325,72.4,0.0002,1.2541
51830370200,51,830,370200,15-24,0.002747,97413,268,972788,6091576,62.5,0.0028,1.2556
51830370200,51,830,370200,25-34,0.008506,97145,826,967319,5118788,52.7,0.005,1.2488
51830370200,51,830,370200,35-44,0.018423,96319,1774,954315,4151469,43.1,0.0086,1.2357
51830370200,51,830,370200,45-54,0.058824,94544,5561,917635,3197154,33.8,0.0196,1.2116
51830370200,51,830,370200,55-64,0.064068,88983,5701,861323,2279519,25.6,0.0201,1.1182
51830370200,51,830,370200,65-74,0.192176,83282,16005,752795,1418196,17,0.043,1.0971
51830370200,51,830,370200,75-84,0.379747,67277,25548,545030,665401,9.9,0.089,1.1025
51830370200,51,830,370200,85 and older,1,41729,41729,120372,120372,2.9,0.1648,1.3712
51830370300,51,830,370300,Under 1,0.005463,100000,546,99508,7862219,78.6,0.0006,0.9443
51830370300,51,830,370300,1-4,0.000937,99454,93,397628,7762711,78.1,0.0004,0.9483
51830370300,51,830,370300,5-14,0.001009,99361,100,993104,7365082,74.1,0.0002,0.9486
51830370300,51,830,370300,15-24,0.00667,99260,662,989293,6371978,64.2,0.0005,0.9494
51830370300,51,830,370300,25-34,0.009424,98598,929,981336,5382686,54.6,0.0011,0.9553
51830370300,51,830,370300,35-44,0.015428,97669,1507,969156,4401349,45.1,0.0021,0.9629
51830370300,51,830,370300,45-54,0.038921,96162,3743,942908,3432194,35.7,0.0047,0.9742
51830370300,51,830,370300,55-64,0.076688,92419,7087,888757,2489286,26.9,0.0118,1.0017
51830370300,51,830,370300,65-74,0.155159,85332,13240,787119,1600529,18.8,0.0212,1.0416
51830370300,51,830,370300,75-84,0.405728,72092,29250,574670,813410,11.3,0.0547,1.1634
51830370300,51,830,370300,85 and older,1,42842,42842,238739,238739,5.6,0.0547,1.699
