Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51790000100,51,790,000100,Under 1,0.006202,100000,620,99442,7837251,78.4,0.0011,1.7956
51790000100,51,790,000100,1-4,0.001137,99380,113,397293,7737809,77.9,0.0004,1.8045
51790000100,51,790,000100,5-14,0.001007,99267,100,992168,7340516,73.9,0.0004,1.8064
51790000100,51,790,000100,15-24,0.007238,99167,718,988080,6348348,64,0.0019,1.808
51790000100,51,790,000100,25-34,0.011006,98449,1084,979073,5360268,54.4,0.0022,1.8176
51790000100,51,790,000100,35-44,0.016902,97366,1646,965427,4381194,45,0.0031,1.8345
51790000100,51,790,000100,45-54,0.039359,95720,3767,938362,3415767,35.7,0.0078,1.8617
51790000100,51,790,000100,55-64,0.07769,91952,7144,883806,2477405,26.9,0.0138,1.9203
51790000100,51,790,000100,65-74,0.153741,84809,13039,782894,1593600,18.8,0.0308,2.0516
51790000100,51,790,000100,75-84,0.400414,71770,28738,574012,810706,11.3,0.1417,2.3508
51790000100,51,790,000100,85 and older,1,43032,43032,236694,236694,5.5,0.1004,3.0361
51790000200,51,790,000200,Under 1,0.00881,100000,881,99207,7213760,72.1,0.0052,1.4382
51790000200,51,790,000200,1-4,0.005387,99119,534,395408,7114553,71.8,0.0039,1.4
51790000200,51,790,000200,5-14,0.001597,98585,157,985064,6719145,68.2,0.0003,1.3809
51790000200,51,790,000200,15-24,0.010352,98428,1019,979182,5734081,58.3,0.0062,1.383
51790000200,51,790,000200,25-34,0.002274,97409,221,972980,4754899,48.8,0.0023,1.3568
51790000200,51,790,000200,35-44,0.044504,97187,4325,950247,3781919,38.9,0.0149,1.3562
51790000200,51,790,000200,45-54,0.084602,92862,7856,889339,2831673,30.5,0.0183,1.3063
51790000200,51,790,000200,55-64,0.143057,85006,12161,789254,1942334,22.8,0.0269,1.3142
51790000200,51,790,000200,65-74,0.310466,72845,22616,615371,1153080,15.8,0.05,1.3875
51790000200,51,790,000200,75-84,0.505338,50229,25383,375378,537708,10.7,0.0897,1.6594
51790000200,51,790,000200,85 and older,1,24846,24846,162330,162330,6.5,0.0615,2.6236
51790000300,51,790,000300,Under 1,0.018198,100000,1820,98362,7521695,75.2,0.0124,1.4493
51790000300,51,790,000300,1-4,0.002829,98180,278,392165,7423333,75.6,0.0029,1.1177
51790000300,51,790,000300,5-14,0.000982,97902,96,978544,7031168,71.8,0.0002,1.1006
51790000300,51,790,000300,15-24,0.007673,97806,750,974311,6052624,61.9,0.0046,1.1016
51790000300,51,790,000300,25-34,0.006293,97056,611,967505,5078312,52.3,0.0037,1.0783
51790000300,51,790,000300,35-44,0.023597,96445,2276,953072,4110807,42.6,0.0084,1.0707
51790000300,51,790,000300,45-54,0.050964,94169,4799,917697,3157735,33.5,0.0116,1.0455
51790000300,51,790,000300,55-64,0.096397,89370,8615,850626,2240039,25.1,0.0185,1.0383
51790000300,51,790,000300,65-74,0.169455,80755,13684,739129,1389413,17.2,0.0251,1.0556
51790000300,51,790,000300,75-84,0.492544,67071,33035,505531,650284,9.7,0.0763,1.1906
51790000300,51,790,000300,85 and older,1,34035,34035,144753,144753,4.3,0.1044,1.8889
51790000400,51,790,000400,Under 1,0.00562,100000,562,99494,7755570,77.6,0.0009,0.9143
51790000400,51,790,000400,1-4,0.002124,99438,211,397330,7656076,77,0.0021,0.9171
51790000400,51,790,000400,5-14,0.002552,99227,253,991002,7258746,73.2,0.0026,0.9047
51790000400,51,790,000400,15-24,0.012191,98974,1207,983703,6267744,63.3,0.0063,0.8897
51790000400,51,790,000400,25-34,0.003357,97767,328,976029,5284040,54,0.0024,0.8169
51790000400,51,790,000400,35-44,0.015093,97439,1471,967035,4308011,44.2,0.006,0.8111
51790000400,51,790,000400,45-54,0.043895,95968,4212,938619,3340977,34.8,0.01,0.7868
51790000400,51,790,000400,55-64,0.078982,91756,7247,881321,2402357,26.2,0.0127,0.7558
51790000400,51,790,000400,65-74,0.209996,84509,17746,756354,1521036,18,0.0273,0.757
51790000400,51,790,000400,75-84,0.413043,66762,27576,529743,764682,11.5,0.0503,0.7707
51790000400,51,790,000400,85 and older,1,39186,39186,234939,234939,6,0.0254,0.9134
51790000500,51,790,000500,Under 1,0.00562,100000,562,99494,7437863,74.4,0.001,1.3069
51790000500,51,790,000500,1-4,0.000913,99438,91,397571,7338369,73.8,0.0005,1.3121
51790000500,51,790,000500,5-14,0.000879,99347,87,993036,6940798,69.9,0.0002,1.3128
51790000500,51,790,000500,15-24,0.001935,99260,192,991639,5947763,59.9,0.0019,1.3139
51790000500,51,790,000500,25-34,0.019531,99068,1935,981004,4956124,50,0.0143,1.3121
51790000500,51,790,000500,35-44,0.015385,97133,1494,963858,3975120,40.9,0.011,1.1585
51790000500,51,790,000500,45-54,0.068762,95639,6576,923504,3011262,31.5,0.0197,1.1031
51790000500,51,790,000500,55-64,0.117158,89062,10434,838451,2087757,23.4,0.0245,1.0206
51790000500,51,790,000500,65-74,0.270151,78628,21241,680072,1249307,15.9,0.0425,1.0005
51790000500,51,790,000500,75-84,0.524815,57387,30117,423279,569234,9.9,0.0728,1.0601
51790000500,51,790,000500,85 and older,1,27269,27269,145955,145955,5.4,0.0548,1.569
51790000600,51,790,000600,Under 1,0.003021,100000,302,99728,7826642,78.3,0.0031,1.652
51790000600,51,790,000600,1-4,0.001253,99698,125,398542,7726914,77.5,0.0003,1.6395
51790000600,51,790,000600,5-14,0.00133,99573,132,995068,7328372,73.6,0.0003,1.6413
51790000600,51,790,000600,15-24,0.002822,99441,281,993003,6333304,63.7,0.0028,1.6434
51790000600,51,790,000600,25-34,0.010737,99160,1065,986276,5340301,53.9,0.0064,1.6395
51790000600,51,790,000600,35-44,0.023194,98095,2275,969577,4354024,44.4,0.0091,1.6266
51790000600,51,790,000600,45-54,0.067742,95820,6491,925745,3384448,35.3,0.0162,1.622
51790000600,51,790,000600,55-64,0.104035,89329,9293,846823,2458702,27.5,0.0209,1.6461
51790000600,51,790,000600,65-74,0.195993,80036,15686,721924,1611879,20.1,0.0328,1.7412
51790000600,51,790,000600,75-84,0.339168,64349,21825,534366,889955,13.8,0.056,2.0245
51790000600,51,790,000600,85 and older,1,42524,42524,355589,355589,8.4,0.0407,2.8468
