Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51057950600,51,057,950600,Under 1,0.002676,100000,268,99759,7580856,75.8,0.0027,1.0529
51057950600,51,057,950600,1-4,0.001571,99732,157,398616,7481097,75,0.0005,1.0354
51057950600,51,057,950600,5-14,0.005107,99576,509,993214,7082481,71.1,0.0052,1.0364
51057950600,51,057,950600,15-24,0.006313,99067,625,987544,6089266,61.5,0.0046,0.9831
51057950600,51,057,950600,25-34,0.014389,98442,1416,977335,5101722,51.8,0.0104,0.9544
51057950600,51,057,950600,35-44,0.021084,97025,2046,960025,4124387,42.5,0.0084,0.827
51057950600,51,057,950600,45-54,0.055556,94980,5277,923413,3164362,33.3,0.0136,0.7778
51057950600,51,057,950600,55-64,0.085259,89703,7648,858790,2240950,25,0.0171,0.7019
51057950600,51,057,950600,65-74,0.17331,82055,14221,749445,1382160,16.8,0.0294,0.6494
51057950600,51,057,950600,75-84,0.367787,67834,24948,553598,632714,9.3,0.0643,0.5983
51057950600,51,057,950600,85 and older,1,42886,42886,79116,79116,1.8,0.1882,0.6405
51057950700,51,057,950700,Under 1,0.007631,100000,763,99313,7871946,78.7,0.0055,1.5386
51057950700,51,057,950700,1-4,0.001473,99237,146,396655,7772633,78.3,0.0004,1.486
51057950700,51,057,950700,5-14,0.001909,99091,189,989960,7375978,74.4,0.0003,1.488
51057950700,51,057,950700,15-24,0.005026,98901,497,986529,6386017,64.6,0.0036,1.4907
51057950700,51,057,950700,25-34,0.00951,98404,936,979364,5399488,54.9,0.0068,1.4825
51057950700,51,057,950700,35-44,0.030476,97468,2970,959833,4420124,45.3,0.0111,1.4562
51057950700,51,057,950700,45-54,0.04215,94498,3983,925065,3460291,36.6,0.011,1.4238
51057950700,51,057,950700,55-64,0.08971,90515,8120,864549,2535227,28,0.0172,1.437
51057950700,51,057,950700,65-74,0.183916,82395,15154,748180,1670677,20.3,0.03,1.5049
51057950700,51,057,950700,75-84,0.341034,67241,22932,557754,922497,13.7,0.051,1.711
51057950700,51,057,950700,85 and older,1,44310,44310,364744,364744,8.2,0.0352,2.3857
51057950800,51,057,950800,Under 1,0.005218,100000,522,99530,7947083,79.5,0.0055,2.1029
51057950800,51,057,950800,1-4,0.001571,99478,156,397600,7847552,78.9,0.0004,2.0678
51057950800,51,057,950800,5-14,0.002197,99322,218,992128,7449952,75,0.0003,2.0707
51057950800,51,057,950800,15-24,0.011196,99104,1110,985489,6457824,65.2,0.0027,2.0752
51057950800,51,057,950800,25-34,0.008251,97994,809,975899,5472335,55.8,0.006,2.0922
51057950800,51,057,950800,35-44,0.013049,97186,1268,965515,4496436,46.3,0.0077,2.0869
51057950800,51,057,950800,45-54,0.061728,95917,5921,929570,3530921,36.8,0.016,2.0889
51057950800,51,057,950800,55-64,0.085639,89997,7707,861430,2601351,28.9,0.0189,2.1501
51057950800,51,057,950800,65-74,0.155894,82289,12828,758752,1739922,21.1,0.0297,2.2884
51057950800,51,057,950800,75-84,0.327596,69461,22755,580834,981170,14.1,0.0576,2.6261
51057950800,51,057,950800,85 and older,1,46706,46706,400336,400336,8.6,0.0507,3.7283
