Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51670820100,51,670,820100,Under 1,0.013816,100000,1382,98757,6921781,69.2,0.0086,2.0929
51670820100,51,670,820100,1-4,0.00135,98618,133,394207,6823024,69.2,0.0005,2.0332
51670820100,51,670,820100,5-14,0.001546,98485,152,984091,6428817,65.3,0.0004,2.0357
51670820100,51,670,820100,15-24,0.022438,98333,2206,972298,5444725,55.4,0.0136,2.0387
51670820100,51,670,820100,25-34,0.017739,96127,1705,952740,4472428,46.5,0.0036,1.9585
51670820100,51,670,820100,35-44,0.064935,94421,6131,913557,3519688,37.3,0.0282,1.988
51670820100,51,670,820100,45-54,0.071599,88290,6321,851294,2606130,29.5,0.0231,1.8539
51670820100,51,670,820100,55-64,0.142373,81969,11670,761336,1754837,21.4,0.0358,1.8856
51670820100,51,670,820100,65-74,0.368098,70299,25877,573601,993501,14.1,0.1054,2.0483
51670820100,51,670,820100,75-84,0.52506,44422,23324,327597,419900,9.5,0.1463,2.1678
51670820100,51,670,820100,85 and older,1,21098,21098,92302,92302,4.4,0.1847,3.5344
51670820300,51,670,820300,Under 1,0.012533,100000,1253,98872,6898167,69,0.0069,1.675
51670820300,51,670,820300,1-4,0.003394,98747,335,394316,6799295,68.9,0.0035,1.6255
51670820300,51,670,820300,5-14,0.001732,98412,170,983263,6404979,65.1,0.0004,1.614
51670820300,51,670,820300,15-24,0.01503,98241,1477,975028,5421716,55.2,0.009,1.6166
51670820300,51,670,820300,25-34,0.017916,96765,1734,958977,4446687,46,0.0077,1.574
51670820300,51,670,820300,35-44,0.024375,95031,2316,938727,3487710,36.7,0.013,1.569
51670820300,51,670,820300,45-54,0.099567,92715,9231,880988,2548983,27.5,0.0249,1.5489
51670820300,51,670,820300,55-64,0.218938,83483,18278,743444,1667995,20,0.045,1.5756
51670820300,51,670,820300,65-74,0.360934,65206,23535,534381,924551,14.2,0.0842,1.6873
51670820300,51,670,820300,75-84,0.639456,41671,26647,283474,390170,9.4,0.1406,1.8404
51670820300,51,670,820300,85 and older,1,15024,15024,106697,106697,7.1,0.0386,1.9462
51670820400,51,670,820400,Under 1,0.008126,100000,813,99269,7600594,76,0.0023,0.7449
51670820400,51,670,820400,1-4,0.00105,99187,104,396541,7501325,75.6,0.0003,0.7291
51670820400,51,670,820400,5-14,0.001357,99083,134,990160,7104784,71.7,0.0003,0.7295
51670820400,51,670,820400,15-24,0.009344,98949,925,984865,6114624,61.8,0.0017,0.7302
51670820400,51,670,820400,25-34,0.014418,98024,1413,973175,5129760,52.3,0.0019,0.7307
51670820400,51,670,820400,35-44,0.021569,96611,2084,955690,4156584,43,0.0034,0.7357
51670820400,51,670,820400,45-54,0.048193,94527,4556,922493,3200894,33.9,0.0062,0.74
51670820400,51,670,820400,55-64,0.102728,89971,9243,853502,2278402,25.3,0.0115,0.7516
51670820400,51,670,820400,65-74,0.207352,80729,16739,723593,1424900,17.7,0.0252,0.7861
51670820400,51,670,820400,75-84,0.444877,63990,28468,497558,701307,11,0.0633,0.8522
51670820400,51,670,820400,85 and older,1,35522,35522,203749,203749,5.7,0.0282,0.9267
51670820500,51,670,820500,Under 1,0.006871,100000,687,99382,7423683,74.2,0.0043,1.3673
51670820500,51,670,820500,1-4,0.001395,99313,139,396975,7324301,73.7,0.0004,1.3377
51670820500,51,670,820500,5-14,0.001787,99174,177,990857,6927327,69.8,0.0003,1.3392
51670820500,51,670,820500,15-24,0.008141,98997,806,985941,5936469,60,0.0049,1.3415
